Bankrupt,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Operating Profit Per Share (Yuan ??),Total Asset Growth Rate,Total debt/Total net worth,Debt ratio %,Current Liability to Current Assets
1,0.407838931,0.453663323,0.454735264,0.550281786,0.550281786,0.991888007,0.788407705,0.800862636,0.302644017,0.772372758,0.006391229,0.003888594,0.443760013,0.000293029,0,0.081345167,5550000000,0.007105664,0.129395048,0.036223806
0,0.517037976,0.568033144,0.565019541,0.604959714,0.604959714,0.999046851,0.79752365,0.809412044,0.303596069,0.781678887,0.000104188,107000000,0.468100954,0.000262026,0.224415427,0.107564531,7040000000,0.00703727,0.128669468,0.024261831
0,0.47662458,0.544701265,0.528936239,0.608844175,0.608844175,0.999017617,0.797476338,0.80938913,0.303574558,0.781639448,0.000195773,0,0.472762806,0.000245025,0.092924385,0.097711913,6030000000,0.002088292,0.054841733,0.028553149
0,0.482815775,0.541975578,0.535039349,0.601875207,0.601875207,0.998993237,0.797408966,0.80932976,0.303507849,0.781593553,0.000108467,0,0.46640665,750000000,0.156898472,0.099584724,701000000,0.002658241,0.066481241,0.015387941
0,0.625408278,0.653892281,0.65164088,0.618025627,0.618025627,0.999300015,0.797801715,0.809611507,0.303552321,0.781896151,6050000000,1140000000,0.503064006,0.000410041,0.235044033,0.136796678,7260000000,0.001302219,0.036732473,0.022854802
0,0.513820504,0.561764065,0.571122651,0.608656798,0.608822554,0.999039571,0.797488927,0.80940931,0.303550388,0.781665975,0.000173455,7250000000,0.469877457,0.00040004,0,0.101701816,6330000000,0.00221596,0.057562657,0.022303566
0,0.49027446,0.553150894,0.543283902,0.612649361,0.612743049,0.998974518,0.797423907,0.809344342,0.303573349,0.781587378,0.000301464,1700000000,0.464482524,0.000352035,0.092721935,0.097630486,7090000000,0.005675777,0.113250899,0.036572277
0,0.479842051,0.561709551,0.525081642,0.606783032,0.606783032,0.999076084,0.797649402,0.809503703,0.303754382,0.781621062,0.000104188,883000000,0.477684675,0.000248025,0.226035024,0.099829004,6790000000,0.001144457,0.032772017,0.002297736
0,0.454248525,0.522950283,0.506451095,0.595374681,0.595374681,0.998879192,0.797071692,0.809034863,0.303156902,0.781290114,0.00011818,0,0.445633812,0.000211021,0,0.094129143,4260000000,0.004248625,0.093750945,0.006402299
0,0.516452981,0.570486263,0.567589271,0.605622739,0.605622739,0.999031483,0.797504559,0.809406446,0.30359486,0.781671869,0.000130207,5620000000,0.463491105,0.00019502,0.151331106,0.108785929,7430000000,0.007519675,0.133536899,0.025484227
0,0.47657583,0.533634976,0.530221104,0.597918679,0.597918679,0.99894101,0.797381298,0.809308017,0.303568757,0.781547799,9710000000,2500000000,0.459339221,0.000226023,0,0.093803436,7410000000,0.0091438,0.148048493,0.046680234
0,0.480719544,0.55222416,0.531505969,0.600023062,0.600023062,0.99900768,0.797725904,0.809588852,0.304031127,0.781773905,6420000000,0,0.474546019,0,0.135135135,0.098444752,6600000000,0.005687632,0.113402062,0.008263264
0,0.580899917,0.635521151,0.614112105,0.61954626,0.61954626,0.999318734,0.797874067,0.809668533,0.303639575,0.781932642,6610000000,1390000000,0.469796935,0.000105011,0.224820326,0.147789268,6300000000,0.006158181,0.119025305,0.026955751
0,0.404475211,0.434201919,0.447240216,0.610379221,0.610379221,0.999043616,0.796999063,0.808955052,0.302686314,0.781242816,0.000194385,1220000000,0.469503368,0.000270027,0,0.101050403,4490000000,0.006157269,0.119025305,0.021604538
0,0.499244382,0.571576537,0.546442529,0.59625391,0.59625391,0.998986073,0.797413808,0.809327156,0.303531294,0.781585553,2540000000,0,0.463314964,0.000244024,0.197692074,0.123442716,6100000000,0.022116744,0.210025093,0.041396854
0,0.551455175,0.593218491,0.594732052,0.610386428,0.610386428,0.99913536,0.797564737,0.809441729,0.303482712,0.7817478,0.000102801,2260000000,0.46952182,270000000,0.226642373,0.141193714,7290000000,0.00266736,0.066632403,0.014576408
0,0.52459416,0.56432621,0.57235398,0.606480347,0.606480347,0.999058406,0.797489895,0.809384573,0.303512924,0.781656291,0.000117024,1490000000,0.466329483,0.000182018,0.25093633,0.107401677,6890000000,0.003294759,0.078211446,0.026285529
0,0.49485692,0.556639773,0.549815301,0.623942403,0.623812681,0.999025244,0.797459599,0.809380276,0.30352936,0.781644501,0.000428318,272000000,0.464012816,0.000321032,0.019232716,0.100806123,6860000000,0.002594406,0.065211476,0.020879152
0,0.437819919,0.501090275,0.497135821,0.622897419,0.622897419,0.998876419,0.797267029,0.809226643,0.303504223,0.781478044,0.000562456,3460000000,0.463561561,0,0,0.088510708,6090000000,0.001963359,0.052120809,0.01020555
0,0.523960415,0.580625818,0.573157021,0.601680624,0.601680624,0.999020275,0.797529046,0.809424674,0.303661086,0.781691378,782000000,2650000000,0.457460389,0.000144014,0.162162162,0.104877453,8170000000,0.007292607,0.131299695,0.030148537
0,0.520157949,0.584278238,0.566732694,0.630832096,0.630832096,0.999316423,0.797845015,0.809665799,0.303593894,0.7818838,0.000249544,3840000000,0.474749,0.000139014,0.181799777,0.130608257,5240000000,0.002178572,0.056776612,0.018100329
0,0.516794228,0.56885085,0.571497404,0.605896597,0.605896597,0.999069383,0.797499302,0.809410482,0.303506157,0.781682677,9670000000,3550000000,0.470278386,0.000243024,0.076728414,0.109600195,6750000000,0.004907942,0.103243946,0.025093198
0,0.457465997,0.517444396,0.511162268,0.633253578,0.633253578,0.998915127,0.797310468,0.809248777,0.303499148,0.781502466,0.000690003,0.000179293,0.460927841,0.000188019,0,0.090220666,9230000000,0.011933357,0.167790307,0.025574091
0,0.552186418,0.598942433,0.591948177,0.607078511,0.606970409,0.999080706,0.797537208,0.809418033,0.303548938,0.781685764,0.00010257,340000000,0.463400518,0.000233023,0.251442454,0.138262356,8880000000,0.008494515,0.142576413,0.038254053
0,0.49261444,0.561382468,0.545853632,0.603806627,0.603828248,0.998976598,0.797466654,0.80938288,0.303643442,0.781619238,0.000156341,6030000000,0.460510136,0.000244024,0.066909606,0.098444752,7450000000,0.008343136,0.141246183,0.04316799
0,0.554380149,0.611208024,0.600299802,0.616901368,0.616894161,0.999133511,0.797604303,0.809482872,0.303555705,0.781751589,0.000208955,8130000000,0.46394236,0.000250025,0.167729527,0.125152675,8280000000,0.006406223,0.121867158,0.031668592
0,0.567055038,0.641790231,0.622303121,0.621621816,0.621621816,0.999104509,0.797568196,0.80947519,0.303553288,0.781739378,0.000313837,747000000,0.463747767,0.000347035,0.050207511,0.137529517,6760000000,0.006186451,0.119357862,0.021142121
0,0.514113002,0.582370257,0.56625087,0.604714683,0.604714683,0.999040727,0.797473986,0.809390692,0.303522109,0.781651238,0.00010627,6110000000,0.460570527,0.000306031,0.051928333,0.127351193,0.000101305,0.016569547,0.191160021,0.046794491
0,0.489591966,0.528129089,0.536270678,0.605629946,0.605629946,0.998959959,0.797336752,0.809272082,0.303451291,0.781539097,0.000201901,1730000000,0.454043263,0.00049705,0,0.095106262,7730000000,0.007205063,0.130422953,0.026216602
0,0.430994979,0.4531727,0.468654639,0.601068047,0.601010392,0.99878583,0.796964201,0.808851935,0.303164636,0.781251798,0.000302043,1310000000,0.464237605,0.00040404,0,0.084846511,4800000000,0.01017062,0.155969405,0.041327184
0,0.451518549,0.511284344,0.497938862,0.619056199,0.619056199,0.998835515,0.797295942,0.809205942,0.3036403,0.781455729,0.000541873,577000000,0.46159382,0.000260026,0,0.087370735,6000000000,0.0101232,0.155636847,0.061728645
0,0.504460586,0.549934584,0.556935596,0.607914499,0.608044221,0.999041189,0.797448393,0.809359835,0.303476428,0.781631308,0.000159463,6490000000,0.469763385,0.000257026,0.179066707,0.103818907,5980000000,0.002460354,0.06258125,0.016850452
0,0.48457076,0.603139991,0.53380802,0.603410254,0.603410254,0.999083364,0.797848059,0.809716185,0.304086718,0.781665273,4280000000,0,0.458710148,0.000153015,0.071363498,0.109274489,0.000110809,0.008844691,0.145569429,0.062372214
0,0.502949349,0.555604012,0.552385031,0.599187074,0.599187074,0.998987806,0.797419895,0.809335619,0.303538303,0.781603238,7070000000,543000000,0.460328963,0.00020302,0.236258731,0.105203159,6710000000,0.008608505,0.143574085,0.027282831
0,0.520304197,0.580462276,0.567642807,0.605456983,0.605456983,0.999064761,0.797522129,0.809416601,0.303555947,0.781681413,9420000000,3160000000,0.469154442,110000000,0.180787529,0.108948783,5340000000,0.001600416,0.043927805,0.014270776
0,0.491493199,0.547645007,0.545104128,0.603972384,0.603972384,0.998996703,0.797422108,0.80934291,0.303523559,0.781603659,0.000138533,888000000,0.46084061,0.000126013,0.089077842,0.101213256,6890000000,0.010326558,0.157118239,0.0357005
0,0.497928143,0.55936546,0.552063815,0.605939838,0.605983078,0.999015769,0.797427919,0.809349419,0.30349383,0.781611097,0.000151715,4720000000,0.460008555,0.000150015,0.056584675,0.107890237,6800000000,0.005172398,0.10681138,0.028262207
0,0.568761273,0.629797209,0.616092939,0.613658312,0.613658312,0.999233922,0.797688691,0.809556824,0.303493105,0.781834256,5650000000,0,0.453112235,0.000164016,0.141006175,0.136226692,8670000000,0.006446347,0.122320646,0.022261226
0,0.497684395,0.564053642,0.550029445,0.602473371,0.602473371,0.999007218,0.797437603,0.809361007,0.303528393,0.781615729,0.000103957,272000000,0.46087416,0.000154015,0,0.109763049,7520000000,0.01096946,0.161592647,0.033719389
0,0.646175596,0.644406891,0.679051341,0.604051658,0.604051658,0.99912785,0.797573453,0.809443031,0.30351365,0.781711168,856000000,0,0.476606024,0.000128013,0.254681648,0.141926553,6940000000,0.003525474,0.082171902,0.020537159
0,0.498513138,0.554132141,0.543819262,0.604001211,0.604001211,0.999018773,0.797440369,0.809350852,0.303509299,0.781603378,0.000116908,222000000,0.460109207,0.000331033,0.22826197,0.105610292,8160000000,0.013388778,0.176164707,0.040242955
0,0.513284259,0.569668556,0.568981209,0.608498249,0.608498249,0.999066263,0.797465547,0.809383792,0.30345395,0.78164801,0.000141423,6320000000,0.461852159,0.000320032,0.044741371,0.126129794,7500000000,0.012206932,0.169453094,0.03723106
0,0.500365622,0.55031618,0.555971947,0.609182894,0.609427925,0.99901912,0.797439816,0.8097654,0.303507365,0.781642676,0.000203636,7250000000,0.462271542,0.000361036,0.022370685,0.102760362,7820000000,0.002801412,0.069202165,0.020976156
1,0.39199532,0.456443524,0.4547888,0.603669698,0.603669698,0.99900872,0.797210863,0.809177559,0.303129348,0.78142443,0.00012165,8200000000,0.460082367,0.000190019,0,0.113508672,9500000000,0.023195543,0.212957644,0.037787499
0,0.566275045,0.614587876,0.612452487,0.637260554,0.63527148,0.9992947,0.797714007,0.809568281,0.303410202,0.781845624,0.0003424,3670000000,0.485839142,0.000291029,0.169956473,0.135168146,8540000000,0.002971028,0.072406808,0.011458807
0,0.473992103,0.564435238,0.52797259,0.616476167,0.616476167,0.999013111,0.79754371,0.809464384,0.303701691,0.781569553,0.000322741,7130000000,0.462856999,0.000523052,0,0.099014738,6350000000,0.006991674,0.128215981,0.04552273
0,0.476868327,0.539467946,0.52647358,0.628107929,0.628100722,0.998987229,0.797442168,0.809344602,0.303578425,0.781599589,0.000535166,5370000000,0.491614873,0.000882088,0.358335864,0.09657194,6150000000,0.00315706,0.075762615,0.0058599
0,0.532199093,0.582043175,0.580705605,0.63491114,0.63488952,0.999179961,0.797690074,0.809573229,0.303608154,0.781850256,0.000451214,0.000123604,0.486949666,0.000353035,0.087660694,0.110821594,6530000000,0.000994902,0.028902258,0.009625924
0,0.510505533,0.566888356,0.559023502,0.632042837,0.632042837,0.999208733,0.79761454,0.809482611,0.303416245,0.781751168,0.000376744,9860000000,0.484844367,0.000229023,0.205992509,0.113182966,7550000000,0.006953374,0.127822959,0.00836298
0,0.602398479,0.682839075,0.66074201,0.626486401,0.628569164,0.999419144,0.797961913,0.809827765,0.303583017,0.782088432,0.000110317,683000000,0.505389061,0,0.049397712,0.140135168,6830000000,0.001338695,0.03766968,0.008893891
0,0.477892068,0.54769952,0.529150383,0.600361781,0.600361781,0.998975212,0.797412286,0.809332754,0.303551355,0.781583869,0.000102107,0,0.462997911,0.000405041,0.14930661,0.100073284,6520000000,0.01005663,0.155153128,0.033229438
0,0.560717594,0.629742695,0.619144494,0.62509549,0.62509549,0.999245014,0.797765331,0.809656946,0.303603562,0.78193166,0.00022896,0.000167239,0.503183111,0.000428043,0.034618889,0.114892924,817000000,0.00141712,0.039544094,0.008350641
0,0.494174426,0.558002617,0.548316291,0.62626299,0.62626299,0.999110402,0.797489342,0.809404623,0.303403435,0.781667799,0.00038241,0.00013481,0.465005913,0.000322032,0.050005061,0.109925902,7390000000,0.007777747,0.136046195,0.038582067
0,0.548188953,0.614860445,0.599657369,0.608829761,0.607892878,0.999048469,0.797625192,0.809514119,0.303770092,0.78178794,0.000149634,6430000000,0.46391552,0.00019602,0.102641968,0.121814185,856000000,0.011356113,0.164132176,0.045100648
0,0.499585629,0.551951592,0.552438567,0.619315643,0.619315643,0.999071,0.797491832,0.809396942,0.303489963,0.781669343,0.000310368,7280000000,0.46873506,0.00020102,0.144751493,0.103818907,6480000000,0.007375592,0.132115972,0.031451082
0,0.487495734,0.543774531,0.535146421,0.612923219,0.612923219,0.999074236,0.797388077,0.809314396,0.303302163,0.781572641,0.000204561,0.000144148,0.4595573,0.00069807,0.007591862,0.102353229,7500000000,0.024267046,0.215678568,0.085842367
0,0.520109199,0.587603576,0.577065153,0.625945891,0.625945891,0.9991691,0.797670983,0.809575833,0.303597519,0.781834958,0.000318579,0.000241774,0.479727905,520000000,0.017613119,0.108867356,6610000000,0.001996188,0.052876621,0.009308083
0,0.458587237,0.518916267,0.509984475,0.609975641,0.607741536,0.998775199,0.797114163,0.809107903,0.303448874,0.781343728,0.000420686,0.00016622,0.421920267,0.000563056,0,0.090464946,6140000000,0.006054223,0.117816005,0.007819771
0,0.659922976,0.70682512,0.695861663,0.607828017,0.607828017,0.999113175,0.797541911,0.809432746,0.30348948,0.781700782,8380000000,2340000000,0.473271097,0.000332033,0.175726288,0.254458106,0.00021106,0.012451326,0.170904254,0.031303304
0,0.448106079,0.503815962,0.504523797,0.624886493,0.624886493,0.998785368,0.797214598,0.80919813,0.303603078,0.78144829,0.000685609,0.000314443,0.449587747,0,0,0.090383519,8390000000,0.001786447,0.048220818,0.012046192
0,0.382050407,0.475795901,0.463675786,0.636770493,0.636770493,0.998638738,0.797042087,0.809118449,0.303608396,0.781344851,0.001023036,0.000269959,0.46103017,0.000332033,0,0.070841137,8630000000,0.009308857,0.149378722,0.014666085
0,0.505045581,0.561327955,0.547352642,0.603323772,0.603309359,0.999031021,0.797458354,0.809356841,0.3035151,0.781617975,9370000000,0,0.459617691,60000000,0.325235348,0.12336129,9380000000,0.011456424,0.164797291,0.035702319
0,0.425778774,0.46004143,0.464211146,0.60047709,0.60047709,0.996464255,0.793746264,0.805848413,0.302398693,0.777834105,0.002616854,0.001378997,0.44667388,0.000430043,0,0.084195098,6470000000,0.023868538,0.214680896,0.035789267
0,0.43889241,0.502071522,0.484126559,0.620980412,0.620980412,0.998626606,0.797126198,0.809067933,0.303780969,0.781168851,0.000781818,0.000122245,0.412682117,0,0,0.088510708,5890000000,0.000497907,0.015206941,0.003088868
0,0.528152879,0.597307021,0.596498742,0.644020525,0.644020525,0.999057019,0.797499164,0.809438344,0.303531777,0.781723238,0.000720762,0.000303406,0.463831643,0.000129013,0,0.110577315,9000000000,0.004435568,0.096532334,0.019178883
0,0.60800468,0.659779765,0.653193426,0.621729918,0.621729918,0.999217399,0.797655074,0.809527269,0.303468694,0.781802958,0.00020248,6690000000,0.460662792,0.000663066,0.150217633,0.127514046,8600000000,0.00436991,0.095534662,0.02313765
0,0.577487447,0.613552115,0.617645484,0.637426311,0.637390277,0.999312494,0.797713315,0.809545236,0.303371531,0.781834116,0.000358704,0,0.475435109,0.000592059,0.242635894,0.136470971,6560000000,0.006497415,0.122864831,0.031577816
0,0.302442354,0.359027475,0.342898442,0.625816169,0.625816169,0.998584778,0.796632323,0.808635417,0.303005357,0.780779657,0.000901271,5690000000,0.428764584,0,0,0.085986483,5590000000,0.002203194,0.057290564,0.014541474
0,0.467898406,0.532435674,0.527597837,0.615950071,0.615950071,0.998972439,0.79735944,0.80931049,0.303464826,0.781568431,0.000355004,0.000217155,0.465832935,0.000313031,0,0.096327661,708000000,0.003901185,0.088339329,0.021758123
0,0.432603715,0.457588312,0.462551528,0.641346805,0.637347036,0.997585179,0.795829395,0.807571705,0.303693474,0.779620917,0.002086776,0.0013211,0.424007113,0,0,0.086230763,5460000000,0.000217948,0.006862775,0.003788953
0,0.449763565,0.484409071,0.491782215,0.665150838,0.665150838,0.996940772,0.794939589,0.807010424,0.303487063,0.778924915,0.003177691,0.003527461,0.442674652,0,0,0.08989496,7340000000,0.001037763,0.03002086,0.010251912
0,0.352313167,0.386829481,0.393757696,0.639631589,0.635559752,0.99542745,0.792857841,0.805050824,0.303015025,0.776832138,0.004217379,0.003309456,0.393221107,0,0,0.083787965,6760000000,0.001387027,0.038818514,0.010225305
0,0.566567543,0.572067161,0.613041383,0.622284841,0.622284841,0.999186894,0.797634461,0.809478185,0.303496489,0.781749203,0.000242027,0,0.480866947,0.000105011,0.287579715,0.110088755,5530000000,0.0026628,0.066571938,0.028892538
0,0.484960757,0.538323157,0.5419455,0.615582525,0.615582525,0.998994508,0.797403986,0.809342259,0.303496489,0.781603518,0.00032702,0.000149411,0.473680414,0.00020202,0,0.097141927,6850000000,0.002011691,0.053209179,0.017401503
0,0.526446644,0.595944178,0.56598319,0.622183946,0.621931708,0.999271359,0.797558235,0.809434699,0.303186873,0.781672571,0.000151831,4820000000,0.474478918,0.000310031,0.240611398,0.152919143,6790000000,0.004921621,0.103425341,0.026386451
0,0.481255789,0.587331007,0.534022164,0.605428155,0.605420949,0.998983531,0.797596279,0.809505396,0.30385517,0.781625554,0.000174958,0,0.46205514,0.00029703,0.024293957,0.099421871,9590000000,0.0034662,0.08117423,0.014862022
0,0.538731536,0.607337549,0.589860271,0.642780957,0.64277375,0.999190823,0.797644145,0.80952818,0.303505432,0.781789063,0.00056685,0.000233115,0.474339683,0.000366037,0.110739953,0.139402329,7610000000,0.008820069,0.145388034,0.008951899
0,0.548822698,0.608427824,0.608383746,0.618306692,0.618364347,0.999119761,0.797556852,0.809470633,0.303501323,0.781757484,0.000246306,6600000000,0.477513567,0.00020402,0.015487398,0.117905708,0.000143134,0.004827693,0.102125344,0.018014502
0,0.495880661,0.55222416,0.551207238,0.608909036,0.608909036,0.999013804,0.797505113,0.809423372,0.303632807,0.781689975,0.000200629,8180000000,0.467632923,0.000325033,0.009616358,0.097874766,6840000000,0.003192624,0.076427729,0.017802319
0,0.40233023,0.446249455,0.44868569,0.665150838,0.665150838,0.99381441,0.792403393,0.804623126,0.305595402,0.776069189,0.006306467,0.002243544,0.412311383,0,0,0.084032245,0.000160951,0.000196062,0.006167428,0.001751644
0,0.547652708,0.608100741,0.584827882,0.611633203,0.611633203,0.999089141,0.797549243,0.809427798,0.303552321,0.781680431,0.000168945,1850000000,0.480866947,0.000278028,0.243344468,0.11928996,0.000130211,0.004638014,0.099464885,0.013735597
0,0.488470726,0.55614915,0.540660635,0.614609608,0.614609608,0.999048353,0.797539421,0.809441729,0.303620481,0.78166008,0.000257522,2360000000,0.469749964,0.000258026,0.102338293,0.101946096,6670000000,0.005207051,0.107264867,0.015641948
0,0.477355823,0.544210641,0.5340757,0.630594272,0.630594272,0.99895788,0.797424599,0.809363481,0.303609121,0.781607589,0.000604548,0.00015824,0.461394194,0.000269027,0,0.095024835,6490000000,0.004677227,0.10000907,0.027358364
0,0.509920538,0.534670737,0.559451791,0.616252757,0.616252757,0.99909619,0.797418235,0.809317521,0.303308689,0.78170022,0.000236014,3410000000,0.463427359,0.000174017,0.709282316,0.108378797,6400000000,0.0038182,0.0870091,0.022148421
0,0.444206113,0.495802442,0.494673162,0.624223468,0.624223468,0.998823729,0.797215289,0.80915178,0.303524043,0.781399027,0.000636463,0.000361473,0.455578202,0.000520052,0,0.091686345,5930000000,0.001676105,0.045681289,0.012584966
0,0.559206357,0.589184474,0.605599872,0.618594964,0.618594964,0.999214741,0.797678453,0.809527399,0.303515341,0.781809835,0.000154953,6890000000,0.50053597,0.000457046,0.217329689,0.125804088,6890000000,0.001116187,0.03207667,0.012859577
0,0.491590699,0.554295683,0.54141014,0.61797518,0.61797518,0.999020968,0.797425014,0.809338613,0.303477878,0.781598606,0.000338931,148000000,0.458344447,0.000377038,0.251442454,0.112694406,7050000000,0.013593048,0.177253076,0.036025347
0,0.582947399,0.631160052,0.615075754,0.618854408,0.619438159,0.999219594,0.797727149,0.809553048,0.303590268,0.781821765,0.000163626,7280000000,0.485349303,0.000513051,0.249013058,0.128654018,7330000000,0.001329576,0.03742782,0.01179602
0,0.554916394,0.613170519,0.603619037,0.635033656,0.635033656,0.999181695,0.7976512,0.809527399,0.303536611,0.781796501,0.000451792,8540000000,0.478325491,0,0.137058407,0.117905708,9260000000,0.002758552,0.06841612,0.018031056
0,0.502608102,0.554568251,0.552438567,0.61027112,0.61027112,0.999017271,0.797443828,0.809365694,0.303518484,0.781625413,0.000219131,9610000000,0.467408134,0.000267027,0.01973884,0.103248921,6500000000,0.005215258,0.107385797,0.029941382
0,0.454784771,0.474215002,0.508646073,0.612130472,0.611510688,0.998937774,0.797213906,0.80917196,0.303283069,0.781501764,0.000318463,0.000178275,0.468324065,0.000715072,0,0.093884863,6370000000,0.003179858,0.076185869,0.015894495
0,0.532296592,0.578935892,0.577814658,0.614941121,0.614941121,0.999087755,0.79752116,0.80940931,0.303506157,0.781673975,0.00022341,2340000000,0.471424138,0.000352035,0.230590141,0.113345819,7150000000,0.004900647,0.103153248,0.024513339
0,0.496465656,0.559310946,0.544622303,0.641238703,0.641238703,0.999082671,0.79748616,0.809378974,0.303455642,0.781643238,0.000650455,0,0.462798286,0.000633063,0.281101326,0.111310154,6670000000,0.011706289,0.166369381,0.046922363
0,0.420172573,0.46631051,0.468279887,0.65200565,0.65200565,0.995178792,0.793098831,0.805277628,0.303956442,0.777222735,0.004730111,0.002993656,0.391025222,0.000450045,0,0.08557935,7960000000,0.00059457,0.01798833,0.002476922
0,0.515965485,0.562963367,0.565876118,0.624792805,0.624792805,0.999043962,0.797470251,0.809373636,0.303508816,0.781636361,0.000425427,0.000108153,0.468003657,0.000582058,0.216317441,0.106098852,6440000000,0.005160543,0.106660217,0.020655339
0,0.472188368,0.532163105,0.521869479,0.616368065,0.616368065,0.998924833,0.797381021,0.809307756,0.30360187,0.781550045,0.000409353,0.000229889,0.462185988,0.000230023,0,0.094373422,6310000000,0.002143007,0.0560208,0.007690878
0,0.386827865,0.419156127,0.431661224,0.636013779,0.636013779,0.995997675,0.794427176,0.806527783,0.304564315,0.778653616,0.003653998,0.003496051,0.427474564,3000000,0,0.069538311,5160000000,0.001712582,0.046527799,0.025851843
0,0.475747087,0.538486699,0.523261417,0.597392583,0.597392583,0.99897163,0.79739029,0.809312053,0.303520417,0.781569974,5820000000,0,0.461862225,0.000455046,0.456017816,0.106017425,0.000198402,0.054220812,0.25446685,0.042515309
1,0.483157022,0.548353685,0.537127255,0.62507387,0.624454086,0.999058868,0.797442029,0.809363741,0.30342833,0.781626957,0.000404959,486000000,0.464497622,0.000552055,0.024395182,0.100968976,8820000000,0.006474617,0.122622971,0.034990599
0,0.617023351,0.659943306,0.656619733,0.634990415,0.635177792,0.999386098,0.797898415,0.8097059,0.303540962,0.7819958,0.000249544,2040000000,0.487456279,0.000246025,0.184229173,0.198680889,8800000000,0.004000584,0.089911419,0.015798157
0,0.496416906,0.553859573,0.544675839,0.610537771,0.610213465,0.99908475,0.797528769,0.809411133,0.303525735,0.781684361,0.000150559,954000000,0.465443748,0.000305031,0.257819617,0.103493201,6520000000,0.00337136,0.079541675,0.037280328
0,0.517476722,0.574847362,0.561164945,0.647616714,0.647551853,0.999076547,0.797631279,0.809491595,0.303721994,0.781759168,0.000757882,6040000000,0.476448336,0.001008101,0.221378682,0.103167495,6870000000,0.003041246,0.073676573,0.010275586
0,0.537902793,0.581716092,0.576797473,0.635458856,0.635480477,0.999170371,0.797702248,0.809539117,0.303649726,0.781801273,0.000470178,0.000130056,0.479826879,0.000118012,0.237068529,0.113427245,6770000000,0.00153111,0.04229525,0.013202471
0,0.52113294,0.578390754,0.566786231,0.629931247,0.629931247,0.999177419,0.79764871,0.809506698,0.303541445,0.781778256,0.0003742,0.000111719,0.479954371,0.000417042,0.211863549,0.112775833,6000000000,0.001849369,0.049611513,0.010027482
0,0.527421635,0.583842128,0.568606456,0.61815535,0.619005751,0.999289731,0.797753434,0.809570104,0.30348948,0.781838747,8650000000,4480000000,0.492965284,320000000,0.253871849,0.116847162,9330000000,0.004285102,0.09429513,0.008731942
0,0.464144689,0.54273877,0.515766369,0.598134882,0.598134882,0.998957533,0.797396239,0.809321036,0.303560539,0.781562957,8410000000,0,0.463014687,0.000341034,0.072679421,0.094047716,5930000000,0.009516775,0.151041509,0.027318155
0,0.631453225,0.682839075,0.670057284,0.62893671,0.62893671,0.999414407,0.797974087,0.80977178,0.303614196,0.782058116,0.000121071,7780000000,0.490618421,0,0.170361373,0.138588063,7930000000,0.001358758,0.0381534,0.009054574
0,0.491054453,0.549389446,0.543230366,0.623812681,0.623812681,0.999078049,0.797470389,0.809378844,0.303437756,0.781646887,0.000375587,0.000133961,0.466168441,0.000231023,0.155278874,0.106587411,7600000000,0.008039468,0.138495027,0.044740874
0,0.517574221,0.573648059,0.55918411,0.624079332,0.622407357,0.999060832,0.797851102,0.809625698,0.304138925,0.781909203,0.000370152,0.000129037,0.46318244,0.000262026,0.284036846,0.103818907,6910000000,0.003938573,0.088943979,0.028842878
0,0.514405499,0.573157436,0.569516569,0.625109904,0.625109904,0.999125539,0.797578018,0.809483262,0.30352646,0.7817558,0.000348875,9440000000,0.471494594,0.000229023,0.053446705,0.109600195,716000000,0.005923818,0.116274148,0.037314052
0,0.495685663,0.541648495,0.543069757,0.616029346,0.615878003,0.99899601,0.797416436,0.80933679,0.3035151,0.781631168,0.000330373,0.000233964,0.4621776,0.000388039,0.123797955,0.097386206,6690000000,0.018366026,0.19808326,0.082731112
0,0.520840443,0.589075447,0.579045987,0.619330057,0.619330057,0.999130392,0.797619382,0.809481309,0.303588576,0.781784572,0.000251162,0.000187952,0.483656677,670000000,0,0.110740168,6090000000,0.001627773,0.044562687,0.008378441
0,0.461902208,0.515699956,0.510412763,0.609442338,0.609089206,0.998895946,0.797141277,0.809104388,0.303243672,0.781346255,0.000321469,0.000164352,0.459112755,0.000366037,0,0.093396303,6450000000,0.00756983,0.134050851,0.026468053
0,0.500463121,0.546936328,0.539750522,0.605831736,0.605831736,0.999033447,0.797424737,0.809326375,0.303451291,0.781585273,0.00013171,7160000000,0.464613372,0.000309031,0.539933192,0.112287273,7250000000,0.009681832,0.152311274,0.034271818
0,0.518305465,0.577791103,0.567107447,0.64967065,0.64967065,0.999132009,0.797615508,0.809492637,0.303578425,0.781768571,0.000736373,0.000139224,0.487405954,0,0.163478085,0.112042993,9610000000,0.00628585,0.120506696,0.014574293
0,0.527324136,0.584278238,0.567910488,0.606934375,0.606898341,0.99905413,0.797506773,0.809395509,0.303551355,0.781656992,0.00012801,0,0.464638535,0,0.258629416,0.139402329,7030000000,0.008651365,0.143936875,0.034698735
